anime_id,anime_url,image_url,name,english_name,score,genres,synopsis,type,episodes,premiered,producers,studios,source,duration,rating,rank,popularity,favorites,scored_by,members
538,https://myanimelist.net/anime/538/Shin_Tenchi_Muyou,https://cdn.myanimelist.net/images/anime/4/61149.jpg,Shin Tenchi Muyou!,Tenchi in Tokyo,6.86,"Comedy, Romance, Sci-Fi","Tenchi Masaki heads out to tackle the big world, setting off to school in Tokyo! But not everyone is happy to hear he is moving away, as his female friends sulk and complain at the prospect of him being alone. However, Tenchi is not by himself for very long, as he soon meets a kind and compassionate girl named Sakuya Kumashiro who helps him get used to life in Tokyo.

The two become close friends, but Sakuya wants more than just that, so she proclaims her love for Tenchi. This confession comes as a shock not only to Tenchi, but also the girls back home. In response, the girls decide to step up their game, and they immediately flock to Tokyo to take Tenchi for themselves.

With the girls competing for his love, Tenchi must decide once and for all who the most important woman in his life is. However, he is going to have a hard time deciding, as strange events start happening that drive Tenchi further apart from his friends.

[Written by MAL Rewrite]",TV,26,spring 1997,"TV Tokyo, Sotsu, Pioneer LDC",AIC,Original,23 min per ep,PG-13 - Teens 13 or older,5010,3820,87,18630,38689
1111,https://myanimelist.net/anime/1111/Vandread__Gekitou-hen,https://cdn.myanimelist.net/images/anime/13/23643.jpg,Vandread: Gekitou-hen,,6.86,"Action, Adventure, Comedy, Sci-Fi, Ecchi","Vandread Gekitouhen (Vandread Turbulence), similiar to Vandread Taidouhen, is an OVA summary of Vandread the Second Stage plus several extra scenes

(Source: AniDB)",OVA,1,,,Gonzo,Original,1 hr 26 min,PG-13 - Teens 13 or older,5021,7288,3,3245,8311
475,https://myanimelist.net/anime/475/Hotori__Tada_Saiwai_wo_Koinegau,https://cdn.myanimelist.net/images/anime/1010/116695.jpg,Hotori: Tada Saiwai wo Koinegau,,6.86,"Drama, Sci-Fi","At the Personality Plant, robots are being built and slowly outfitted with the artificial memories of real people. Suzu is one such robot, being made to replace the young boy a family has lost. By chance, he meets Hotori, a young girl suffering from progressive memory loss. The two children become friends and attempt to define themselves in the light of their changing memories.

(Source: ANN)",TV Special,1,,,Sunrise,Unknown,40 min,PG-13 - Teens 13 or older,5043,7925,7,2392,6744
12225,https://myanimelist.net/anime/12225/Galaxy_Angel_S,https://cdn.myanimelist.net/images/anime/12/34441.jpg,Galaxy Angel S,,6.86,"Comedy, Sci-Fi",Galaxy Angel 3 TV special that contains 2 stories.,OVA,1,,Bandai Visual,Madhouse,Unknown,24 min,PG-13 - Teens 13 or older,5034,10798,2,1024,2776
11079,https://myanimelist.net/anime/11079/Kill_Me_Baby,https://cdn.myanimelist.net/images/anime/9/87197.jpg,Kill Me Baby,Kill Me Baby,6.86,Comedy,"Kill Me Baby is the touching story of Yasuna, a normal (?) high school girl, and Sonya, her best friend who happens to be an assassin. Unfortunately, little Sonya's trained assassin instincts often work against her and others in her daily high school life, as Yasuna's often-broken wrist can attest to. She just wanted a hug, but she ended up with a broken neck. Isn't it sad? No, it's hilarious.

Not even Yasuna's intense ninja training can prepare her for the exciting adventures in this explosive 4-panel manga adaptation.",TV,13,winter 2012,"Pony Canyon, TBS, Magic Capsule",J.C.Staff,4-koma manga,24 min per ep,PG-13 - Teens 13 or older,5050,1879,591,52148,126078
10934,https://myanimelist.net/anime/10934/Itsuka_Tenma_no_Kuro_Usagi__Kokoro_Utsuri_no_Toukoubi_-_School_Attendance_Day,https://cdn.myanimelist.net/images/anime/9/79553.jpg,Itsuka Tenma no Kuro Usagi: Kokoro Utsuri no Toukoubi - School Attendance Day,,6.86,"Action, Comedy, Romance, Supernatural, Ecchi","Episode bundled with the ninth volume of the Itsuka Tenma no Kuro Usagi novel.

Includes Mirai's chibi-style dream, body-swapping and a crossover with Densetsu no Yuusha no Densetsu.",OVA,1,,,Zexcs,Light novel,24 min,PG-13 - Teens 13 or older,5046,5045,4,9878,20935
10819,https://myanimelist.net/anime/10819/Ranma_½__Tendou-ke_no_Oyobidenai_Yatsura,https://cdn.myanimelist.net/images/anime/12/29881.jpg,Ranma ½: Tendou-ke no Oyobidenai Yatsura!,,6.86,"Comedy, Slice of Life","This features a Nabiki narrated review of the series where she discusses various characters that the Tendo family has had to tolerate spliced with new animation of Nabiki hanging around the house, taking a bath, and wondering about the true identity of P-chan. It was available through the Kitty Animation Circle.

(Source: furinkan.com/ranma/anime/specials.html)",Special,1,,,Kitty Film Mitaka Studio,Manga,24 min,PG-13 - Teens 13 or older,5061,8836,0,1662,5146
174,https://myanimelist.net/anime/174/Tenjou_Tenge,https://cdn.myanimelist.net/images/anime/1507/101835.jpg,Tenjou Tenge,Tenjho Tenge,6.86,"Action, Drama, Supernatural, Ecchi","For some people, high school represents the opportunity for a fresh start. You can take new classes and make new friends. For Souichiro Nagi and Bob Makihara, though, high school means something different: the chance to become the top fighters in the entire student body! Too bad Toudou Academy is the hardest possible place to realize their dreams. Their new high school is no ordinary academic institution. Rather than concentrating on classic subjects like math and science, Toudou Academy was created for the sole purpose of reviving the martial arts in Japan!

As a result, Souichiro's aspirations to become top dog are cut short when he runs afoul of Masataka Takayanagi and Maya Natsume. The two upperclassmen easily stop the freshmen duo's rampage across school, but rather than serving as a deterrent, it only stokes their competitive fire. What kind of monstrous fighters attend Toudou Academy? Are there any stronger than Masataka and Maya? And why in the world is Maya's younger sister stalking Souichiro? Learn the answers to these questions and more in Tenjou Tenge!",TV,24,spring 2004,TV Asahi,Madhouse,Manga,23 min per ep,R - 17+ (violence & profanity),5016,1317,619,92346,194602
10191,https://myanimelist.net/anime/10191/Katte_ni_Kaizou,https://cdn.myanimelist.net/images/anime/1711/133585.jpg,Katte ni Kaizou,,6.86,"Comedy, Sci-Fi","Katsu Kaizou is a very gullible, 17-year-old high school student and a believer in science fiction, aliens, ghosts, UFOs, conspiracies, etc. He thinks that everything going on around him is the result of some sort of alien plot to take over the world. Each story is pretty much self-contained and is completely bizarre. Kaizou joins the school's science club, makes new friends, and ends up coming in contact with all sorts of strange things like log people, deadly sushi, pee-blades, scary infections, robot invasions, ghosts, living dolls, and more!",OVA,6,,,Shaft,Manga,23 min per ep,R+ - Mild Nudity,5048,4256,39,10665,30626
50675,https://myanimelist.net/anime/50675/Soukyuu_no_Fafner__Dead_Aggressor_-_Behind_the_Line,https://cdn.myanimelist.net/images/anime/1922/135391.jpg,Soukyuu no Fafner: Dead Aggressor - Behind the Line,,6.86,"Action, Sci-Fi","Taking place after the events of Heaven and Earth and before Exodus, Behind the Line depicts the moments of boys and girls after Soushi Minashiro returned home.

(Source: Fafner website)",Movie,1,,King Records,Production I.G,Original,53 min,PG-13 - Teens 13 or older,5013,10961,3,330,2641
1186,https://myanimelist.net/anime/1186/Battle_Athletess_Daiundoukai_TV,https://cdn.myanimelist.net/images/anime/1203/117431.jpg,Battle Athletess Daiundoukai (TV),Battle Athletes Victory,6.86,"Adventure, Sci-Fi, Sports","Akari Kanzaki has just joined an all-girls academy in hopes of entering the University Satellite, an elite sports training facility. She wants to win the title of Cosmo Beauty - a title held years ago by her mother. It's not an easy task for her as fear, doubt and peer pressure get in her way, but friends, rivals and fans slowly encourage her to overcome her obstacles and become the best of the Battle Athletes.

(Source: ANN)",TV,26,fall 1997,"TV Tokyo, Genco, Pioneer LDC",AIC,Original,22 min per ep,PG - Children,5026,6594,35,3836,10553
50281,https://myanimelist.net/anime/50281/Delicious_Party♡Precure,https://cdn.myanimelist.net/images/anime/1332/120430.jpg,Delicious Party♡Precure,Delicious Party Pretty Cure,6.86,Action,"The mysterious, delicious world of CooKingdom, which rules over all the cuisine in this world. CooKingdom has closely guarded the Recipe-Bon, in which it's written how to prepare any dish. But, oh no! One day, it gets stolen by the Bundoru Gang! The Bundoru Gang plans to monopolize everything for themselves, and their next target is the Cuisine Fairy Recipeppi... The Energy Fairies have come to Oishi-Na Town in the human world in search of the Recipe-Bon. With their help, an unexpected turn of events leads to three ordinary girls transforming into Pretty Cures! They stand up to the Bundoru Gang, to recover the Recipe-Bon, and to protect everyone's delicious smiles!

(Source: Toei Animation USA)",TV,45,winter 2022,"TV Asahi, Asatsu DK, Asahi Broadcasting, ABC Animation, ADK Emotions",Toei Animation,Original,24 min per ep,G - All Ages,5030,6467,120,3421,11072
49819,https://myanimelist.net/anime/49819/Cardfight_Vanguard__will_Dress,https://cdn.myanimelist.net/images/anime/1299/126131.jpg,Cardfight!! Vanguard: will+Dress,Cardfight!! Vanguard: will+Dress,6.86,Action,"Four months after the battle at Nagoya Castle, Yu-yu and friends received an invitation to a tournament.
That ""Deluxe"" tournament aims to determine the strongest fighter, bringing together both ""Front Fighters"" who are active in official tournaments, and hidden powerhouse ""Counter Fighters"" like ""Blackout"" that compete against each other for flags.
The existing characters from overDress will be competing with new characters from will+Dress such as Raika, Michiru, and Urara, to become the strongest of them all!

(Source: Official Site)",TV,13,summer 2022,Bushiroad,"Kinema Citrus, GIFTanimation, Studio Jemi",Original,24 min per ep,PG-13 - Teens 13 or older,5027,7713,40,2123,7182
57207,https://myanimelist.net/anime/57207/Godzilla_vs_Gigan_Rex,https://cdn.myanimelist.net/images/anime/1365/139722.jpg,Godzilla vs. Gigan Rex,Godzilla vs. Gigan Rex,6.85,"Action, Sci-Fi","The hordes of Gigans that appeared in the previous movie attacked the earth again. In addition, a red-colored Gigan called ""Gigan Rex"", that rules the other Gigans has just appeared.
Will Godzilla be able to defeat the Gigan Rex, which boasts of its outstanding fighting ability?

(Source: YouTube)",ONA,1,,,,Other,6 min,PG-13 - Teens 13 or older,5114,16863,1,252,517
55842,https://myanimelist.net/anime/55842/Okinawa_de_Suki_ni_Natta_Ko_ga_Hougen_Sugite_Tsurasugiru,https://cdn.myanimelist.net/images/anime/1744/147363.jpg,Okinawa de Suki ni Natta Ko ga Hougen Sugite Tsurasugiru,"Okitsura: Fell in Love with an Okinawan Girl, but I Just Wish I Know What She's Saying",6.85,"Comedy, Romance","When Teruaki Nakamura transfers to laid-back Okinawa, he falls for the lively Kyan-san—but her dialect is a complete mystery to him. With Higa-san translating, Teru's misunderstanding-filled island life takes off...and subtle hints suggest Higa-san might want his heart too. On this serene island, love flows as freely as the ocean breeze!

(Source: Crunchyroll)",TV,12,winter 2025,"Asmik Ace, Studio Mausu, King Records, BS11, Happinet Phantom Studios, Ashibi Company",Millepensee,Web manga,23 min per ep,PG-13 - Teens 13 or older,5078,3548,99,6053,44526
54772,https://myanimelist.net/anime/54772/Ququ_Bucai_Zaixia_Yeguai,https://cdn.myanimelist.net/images/anime/1697/134541.jpg,"Ququ Bucai, Zaixia Yeguai",Monster But Wild,6.85,"Action, Adventure, Comedy, Fantasy","The player Dongdong accidentally entered the Azure World and became the weakest wild monster. After signing a contract with the heroine Bubble to become the strongest pet, he led Bubble and his companions to embark on funny and exciting adventures in the Azure world. Dongdong also discovered the phenomenon that game NPCs and wild monsters gradually awakened and yearned for the human world. To find out the truth and return to real life. The protagonist group led by Dongdong, awakened NPCs, ordinary game players, and other forces began to wrestle around the connection between the two worlds.

(Source: Bilibili, Google translated)",ONA,12,,"bilibili, Fenz",Kung Fu Frog Animation,Web manga,19 min per ep,PG-13 - Teens 13 or older,5082,6997,35,2396,9172
52827,https://myanimelist.net/anime/52827/Psychotic_Polka,https://cdn.myanimelist.net/images/anime/1274/127165.jpg,Psychotic Polka,,6.85,,Music video for the song Psychotic Polka by Omaru Polka.,Music,1,,Hololive Production,SANZIGEN,Original,4 min,PG-13 - Teens 13 or older,,12961,9,694,1421
52745,https://myanimelist.net/anime/52745/Liella_no_Uta_2,https://cdn.myanimelist.net/images/anime/1110/126977.jpg,Liella no Uta 2,,6.85,,"Continuation of Liella no Uta, a weekly animated music segment shown with each Love Live! Superstar!! 2nd Season episode exclusively on the NHK Educational TV (NHK E) broadcast of the TV anime.",Music,12,,,,Other,1 min per ep,G - All Ages,,11851,7,604,2032
40048,https://myanimelist.net/anime/40048/Kutsujoku,https://cdn.myanimelist.net/images/anime/1143/104167.jpg,Kutsujoku,,6.85,Hentai,"Humiliation is a story about a young man that got his way into a presigeous elite academy. Though he is looked down upon by most, he has the ability to manipulate peoples minds and bodily functions. And he will use his power to get his way at all costs.",OVA,2,,Lune-Pictures,T-Rex,Visual novel,16 min per ep,Rx - Hentai,,6893,37,3851,9510
